redcap_event_name,group,group_value,list_discipline,list_year_enrolled,student_survey_timestamp,advanced,milestones_cogsci,milestones_psysci,enjoy,good,nonexperts,discouraged,writers_block,inspired,cant_start,rejection,rcv_fdbk,gv_fdbk,timeblock,hours,conference_submit,conference_accept,perma_hap,Epoch,Person,IV
sept_2021_arm_1,5,NaN,NaN,NaN,12/20/0021 15:41,0,NaN,NaN,6,5,5,5,6,6,6,3,6,6,45,5,3,2,60,2,1213,3
phdx_study_enrollm_arm_1,NaN,NaN,NaN,NaN,12/19/0021 22:31,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,1213,3
phdx_study_enrollm_arm_1,NaN,NaN,NaN,NaN,12/18/0021 11:46,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,1214,3
sept_2021_arm_1,5,NaN,NaN,NaN,12/18/0021 20:44,0,NaN,NaN,5,1,4,4,4,4,2,5,4,5,30,0,0,0,0,2,1214,3
phdx_study_enrollm_arm_1,NaN,NaN,NaN,NaN,12/19/0021 22:31,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,1214,3
june_2022_arm_1,NaN,NaN,NaN,NaN,12/19/0021 22:31,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,1214,3
phdx_study_enrollm_arm_1,NaN,NaN,7,7,12/14/0021 14:15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,1221,3
sept_2021_arm_1,5,NaN,NaN,NaN,12/14/0021 14:02,0,NaN,NaN,6,6,6,6,6,5,7,4,5,5,30,5,2,2,70,2,1221,3
phdx_study_enrollm_arm_1,NaN,NaN,7,8,12/14/0021 14:09,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,1237,3
sept_2021_arm_1,5,NaN,NaN,NaN,12/14/0021 14:10,0,NaN,NaN,4,5,5,3,5,6,5,2,6,4,30,5,2,1,61,2,1237,3
june_2022_arm_1,NaN,NaN,NaN,NaN,12/14/0021 14:10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,1237,3
phdx_study_enrollm_arm_1,NaN,NaN,9,1,12/14/0021 14:32,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,1241,3
sept_2021_arm_1,5,NaN,NaN,NaN,12/14/0021 14:32,1,NaN,NaN,7,7,7,6,7,6,2,3,6,7,60,10,0,0,NaN,2,1241,3
phdx_study_enrollm_arm_1,NaN,NaN,9,3,12/14/0021 14:32,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,1242,3
sept_2021_arm_1,5,NaN,NaN,NaN,12/14/0021 14:13,1,NaN,NaN,6,5,7,7,7,4,7,4,1,7,15,10,1,1,33,2,1242,3
june_2022_arm_1,NaN,NaN,NaN,NaN,12/14/0021 14:13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,1242,3
phdx_study_enrollm_arm_1,NaN,NaN,1,10,12/14/0021 14:13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,1244,3
sept_2021_arm_1,5,NaN,NaN,NaN,12/14/0021 15:53,0,NaN,NaN,6,4,5,5,5,6,7,2,5,6,86,7,4,0,56,2,1244,3
phdx_study_enrollm_arm_1,NaN,NaN,3,7,12/14/0021 14:25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,1246,3
sept_2021_arm_1,5,NaN,NaN,NaN,12/14/0021 14:25,1,NaN,NaN,4,4,5,6,6,6,6,6,6,4,80,1,NaN,NaN,NaN,2,1246,3
phdx_study_enrollm_arm_1,NaN,NaN,9,6,12/14/0021 14:25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,1247,3
sept_2021_arm_1,5,NaN,NaN,NaN,12/14/0021 14:13,1,NaN,NaN,7,7,7,7,7,6,5,6,2,7,45,2,0,0,14,2,1247,3
phdx_study_enrollm_arm_1,NaN,NaN,NaN,NaN,12/19/0021 22:31,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,1247,3
june_2022_arm_1,NaN,NaN,NaN,NaN,12/19/0021 22:31,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,1247,3
phdx_study_enrollm_arm_1,NaN,NaN,2,7,12/14/0021 14:13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,1248,3
sept_2021_arm_1,5,NaN,NaN,NaN,12/14/0021 14:18,1,NaN,NaN,5,5,6,5,5,4,5,4,4,5,30,8,1,1,68,2,1248,3
phdx_study_enrollm_arm_1,NaN,NaN,7,10,12/14/0021 14:27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,1262,3
sept_2021_arm_1,5,NaN,NaN,NaN,12/14/0021 14:27,0,NaN,NaN,6,5,7,7,7,5,2,5,4,7,10,0,0,0,NaN,2,1262,3
phdx_study_enrollm_arm_1,NaN,NaN,8,5,12/14/0021 14:45,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,1272,3
sept_2021_arm_1,5,NaN,NaN,NaN,12/14/0021 14:45,1,NaN,5,2,5,6,6,7,7,7,4,6,5,50,10,NaN,NaN,NaN,2,1272,3
phdx_study_enrollm_arm_1,NaN,NaN,3,7,12/14/0021 16:11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,1287,3
sept_2021_arm_1,5,NaN,NaN,NaN,12/14/0021 16:15,1,NaN,NaN,7,7,7,7,2,2,2,6,2,6,100,10,0,0,91,2,1287,3
phdx_study_enrollm_arm_1,NaN,NaN,8,10,12/14/0021 16:50,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,1292,3
sept_2021_arm_1,5,NaN,NaN,NaN,12/14/0021 22:10,0,NaN,1,7,6,5,3,4,3,3,2,3,6,30,5,2,2,78,2,1292,3
phdx_study_enrollm_arm_1,NaN,NaN,2,9,06/21/0022 11:51,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1005,3
sept_2021_arm_1,5,NaN,NaN,NaN,06/21/0022 11:17,0,3,NaN,6,5,6,5,6,4,6,3,5,5,10,15,2,2,58,3,1005,3
proposals_2021_arm_1,NaN,NaN,NaN,NaN,06/21/0022 11:17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1005,3
june_2022_arm_1,NaN,NaN,NaN,NaN,06/23/0022 10:07,0,3,NaN,6,5,6,5,5,6,5,3,3,5,10,12,2,2,62,3,1005,3
proposals_2022_arm_1,NaN,NaN,NaN,NaN,06/23/0022 10:07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1005,3
phdx_study_enrollm_arm_1,NaN,NaN,1,7,06/23/0022 10:07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1007,3
sept_2021_arm_1,5,NaN,NaN,NaN,06/23/0022 10:07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1007,3
phdx_study_enrollm_arm_1,NaN,NaN,3,9,06/23/0022 10:07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1011,3
sept_2021_arm_1,5,NaN,NaN,NaN,06/23/0022 10:07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1011,3
phdx_study_enrollm_arm_1,NaN,NaN,4,10,06/23/0022 10:07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1013,3
sept_2021_arm_1,5,NaN,NaN,NaN,06/23/0022 10:07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1013,3
phdx_study_enrollm_arm_1,NaN,NaN,NaN,NaN,06/23/0022 15:19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1013,3
sept_2021_arm_1,5,NaN,NaN,NaN,06/23/0022 15:19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1013,3
phdx_study_enrollm_arm_1,NaN,NaN,9,9,06/23/0022 10:07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1014,3
sept_2021_arm_1,5,NaN,NaN,NaN,06/23/0022 10:07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1014,3
phdx_study_enrollm_arm_1,NaN,NaN,3,6,06/23/0022 10:07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1015,3
sept_2021_arm_1,5,NaN,NaN,NaN,06/23/0022 10:07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1015,3
phdx_study_enrollm_arm_1,NaN,NaN,NaN,NaN,06/21/0022 11:38,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1015,3
sept_2021_arm_1,NaN,NaN,NaN,NaN,06/21/0022 11:38,1,NaN,NaN,2,4,5,6,6,6,6,4,2,2,64,7,NaN,NaN,NaN,3,1015,3
phdx_study_enrollm_arm_1,NaN,NaN,9,10,06/23/0022 10:07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1017,3
sept_2021_arm_1,5,NaN,NaN,NaN,06/23/0022 10:07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1017,3
phdx_study_enrollm_arm_1,NaN,NaN,2,8,06/23/0022 10:07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1021,3
sept_2021_arm_1,5,NaN,NaN,NaN,06/23/0022 10:07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1021,3
proposals_2021_arm_1,NaN,NaN,NaN,NaN,06/23/0022 10:07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1021,3
phdx_study_enrollm_arm_1,NaN,NaN,2,10,06/23/0022 10:07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1022,3
sept_2021_arm_1,5,NaN,NaN,NaN,06/23/0022 10:07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1022,3
proposals_2021_arm_1,NaN,NaN,NaN,NaN,06/23/0022 10:07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1022,3
june_2022_arm_1,NaN,NaN,NaN,NaN,07/15/0022 15:46,0,1,NaN,5,6,3,7,6,6,5,3,1,6,20,1,1,1,72,3,1022,3
phdx_study_enrollm_arm_1,NaN,NaN,7,7,07/15/0022 15:46,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1023,3
sept_2021_arm_1,5,NaN,NaN,NaN,07/15/0022 15:46,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1023,3
june_2022_arm_1,NaN,NaN,NaN,NaN,06/24/0022 16:33,1,NaN,NaN,7,7,7,6,5,5,6,3,2,6,30,20,1,1,60,3,1023,3
phdx_study_enrollm_arm_1,NaN,NaN,NaN,NaN,06/21/0022 11:08,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1023,3
sept_2021_arm_1,5,NaN,NaN,NaN,06/21/0022 11:08,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1023,3
phdx_study_enrollm_arm_1,NaN,NaN,NaN,NaN,06/27/0022 12:06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1023,3
phdx_study_enrollm_arm_1,NaN,NaN,9,9,06/24/0022 16:33,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1024,3
sept_2021_arm_1,5,NaN,NaN,NaN,06/24/0022 16:33,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1024,3
phdx_study_enrollm_arm_1,NaN,NaN,NaN,NaN,06/23/0022 17:26,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1024,3
june_2022_arm_1,NaN,NaN,NaN,NaN,06/25/0022 14:40,0,NaN,NaN,6,4,4,6,5,4,4,5,5,2,45,10,2,2,13,3,1024,3
phdx_study_enrollm_arm_1,NaN,NaN,6,8,06/24/0022 16:33,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1026,3
sept_2021_arm_1,5,NaN,NaN,NaN,06/24/0022 16:33,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1026,3
june_2022_arm_1,NaN,NaN,NaN,NaN,06/23/0022 12:23,0,NaN,NaN,6,5,6,5,6,6,5,6,6,6,30,10,1,1,62,3,1026,3
phdx_study_enrollm_arm_1,NaN,NaN,NaN,NaN,06/21/0022 12:10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1026,3
sept_2021_arm_1,2,NaN,NaN,NaN,06/21/0022 12:10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1026,3
phdx_study_enrollm_arm_1,NaN,NaN,2,7,06/23/0022 12:23,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1027,3
sept_2021_arm_1,5,NaN,NaN,NaN,06/23/0022 12:23,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1027,3
phdx_study_enrollm_arm_1,NaN,NaN,3,10,06/23/0022 12:23,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1028,3
sept_2021_arm_1,2,NaN,NaN,NaN,06/23/0022 12:23,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1028,3
phdx_study_enrollm_arm_1,NaN,NaN,NaN,NaN,06/23/0022 15:19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1028,3
sept_2021_arm_1,5,NaN,NaN,NaN,06/23/0022 15:19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1028,3
phdx_study_enrollm_arm_1,NaN,NaN,7,10,06/21/0022 11:44,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1031,3
sept_2021_arm_1,5,NaN,NaN,NaN,06/21/0022 11:44,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1031,3
june_2022_arm_1,NaN,NaN,NaN,NaN,06/21/0022 11:44,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1031,3
phdx_study_enrollm_arm_1,NaN,NaN,NaN,NaN,06/22/0022 06:07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1031,3
sept_2021_arm_1,2,70,NaN,NaN,06/22/0022 06:07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1031,3
phdx_study_enrollm_arm_1,NaN,NaN,5,10,06/21/0022 11:44,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1032,3
sept_2021_arm_1,5,NaN,NaN,NaN,06/21/0022 11:44,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1032,3
phdx_study_enrollm_arm_1,NaN,NaN,3,9,06/21/0022 11:44,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1033,3
sept_2021_arm_1,5,NaN,NaN,NaN,06/21/0022 12:53,0,NaN,NaN,5,5,5,6,5,3,4,5,3,6,30,1,0,0,50,3,1033,3
june_2022_arm_1,NaN,NaN,NaN,NaN,06/23/0022 11:42,0,NaN,NaN,5,5,4,6,5,4,4,5,2,6,30,2,0,0,23,3,1033,3
phdx_study_enrollm_arm_1,NaN,NaN,NaN,NaN,06/21/0022 11:17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1033,3
sept_2021_arm_1,5,NaN,NaN,NaN,06/21/0022 11:17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1033,3
phdx_study_enrollm_arm_1,NaN,NaN,3,10,06/23/0022 11:42,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1035,3
sept_2021_arm_1,5,NaN,NaN,NaN,06/23/0022 11:42,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1035,3
phdx_study_enrollm_arm_1,NaN,NaN,2,10,06/23/0022 11:42,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1037,3
sept_2021_arm_1,5,NaN,NaN,NaN,06/23/0022 11:42,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1037,3
phdx_study_enrollm_arm_1,NaN,NaN,2,10,06/23/0022 11:42,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1038,3
sept_2021_arm_1,5,NaN,NaN,NaN,06/23/0022 11:42,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1038,3
proposals_2021_arm_1,NaN,NaN,NaN,NaN,06/23/0022 11:42,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1038,3
phdx_study_enrollm_arm_1,NaN,NaN,1,8,06/23/0022 10:09,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1040,3
sept_2021_arm_1,5,NaN,NaN,NaN,06/23/0022 10:09,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1040,3
phdx_study_enrollm_arm_1,NaN,NaN,4,10,06/23/0022 09:51,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1045,3
sept_2021_arm_1,5,NaN,NaN,NaN,06/23/0022 09:51,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1045,3
phdx_study_enrollm_arm_1,NaN,NaN,7,5,06/23/0022 09:51,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1047,3
sept_2021_arm_1,5,NaN,NaN,NaN,06/21/0022 23:13,1,NaN,NaN,5,6,6,3,3,3,4,5,4,4,30,20,2,2,82,3,1047,3
june_2022_arm_1,NaN,NaN,NaN,NaN,06/21/0022 23:13,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1047,3
phdx_study_enrollm_arm_1,NaN,NaN,8,10,06/23/0022 11:34,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1051,3
sept_2021_arm_1,5,NaN,NaN,NaN,06/23/0022 11:34,0,NaN,2,5,6,5,6,7,5,2,4,2,2,45,9,NaN,NaN,NaN,3,1051,3
proposals_2021_arm_1,NaN,NaN,NaN,NaN,06/23/0022 11:34,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1051,3
phdx_study_enrollm_arm_1,NaN,NaN,NaN,NaN,06/23/0022 20:34,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1051,3
phdx_study_enrollm_arm_1,NaN,NaN,NaN,NaN,06/27/0022 16:33,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1051,3
june_2022_arm_1,NaN,NaN,NaN,NaN,06/30/0022 10:42,0,NaN,2,5,6,5,7,6,5,2,3,1,3,40,13,0,0,67,3,1051,3
phdx_study_enrollm_arm_1,NaN,NaN,3,6,06/23/0022 11:34,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1056,3
sept_2021_arm_1,5,NaN,NaN,NaN,06/23/0022 11:34,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1056,3
phdx_study_enrollm_arm_1,NaN,NaN,NaN,NaN,06/23/0022 15:19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1056,3
sept_2021_arm_1,5,NaN,NaN,NaN,06/23/0022 15:19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1056,3
phdx_study_enrollm_arm_1,NaN,NaN,9,6,06/23/0022 11:34,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1057,3
sept_2021_arm_1,5,NaN,NaN,NaN,06/23/0022 11:34,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1057,3
phdx_study_enrollm_arm_1,NaN,NaN,1,9,06/23/0022 11:34,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1059,3
sept_2021_arm_1,5,NaN,NaN,NaN,06/21/0022 11:25,0,NaN,NaN,6,6,6,3,5,5,5,2,4,5,60,3,0,0,60,3,1059,3
phdx_study_enrollm_arm_1,NaN,NaN,3,8,06/21/0022 11:25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1060,3
sept_2021_arm_1,5,NaN,NaN,NaN,06/21/0022 11:25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1060,3
